"TransactionID","CustomerID","Product","Variation","Date"
"21633","3558","Mortgage","Interest Only","07/01/2023"
"21634","3251","Savings Account","Regular","09/06/2021"
"21635","8062","Checking Account","Interest Bearing","06/22/2022"
"21636","8610","Home Equity Loan","Fixed Rate","05/26/2023"
"21637","2604","Savings Account","Children's Savings","09/28/2022"
"21638","1102","Personal Loan","Unsecured","01/07/2025"
"21639","4422","Mortgage","Adjustable Rate","01/15/2022"
"21640","7858","Certificate of Deposit","5-Year","05/21/2020"
"21641","8178","Savings Account","Children's Savings","08/04/2022"
"21642","6083","Personal Loan","Unsecured","01/27/2021"
"21643","6659","Credit Card","Travel","08/28/2020"
"21644","2262","Credit Card","Travel","03/23/2020"
"21645","8022","Mortgage","Interest Only","10/09/2023"
"21646","509","Credit Card","Travel","05/28/2022"
"21647","2380","Student Loan","Private","12/16/2023"
"21648","8880","Investment Account","Self-Directed","05/07/2020"
"21649","4753","Business Loan","SBA Loan","03/07/2022"
"21650","9485","Mortgage","Interest Only","11/17/2022"
"21651","5496","Business Loan","Equipment Financing","11/10/2024"
"21652","3210","Credit Card","Travel","06/18/2023"
"21653","7399","Home Equity Loan","HELOC","09/29/2023"
"21654","6744","Credit Card","Cashback","01/20/2023"
"21655","5649","Business Loan","Term Loan","04/15/2020"
"21656","5172","Mortgage","Reverse Mortgage","11/06/2024"
"21657","7891","Personal Loan","Unsecured","02/19/2023"
"21658","325","Auto Loan","Refinance","01/04/2023"
"21659","3558","Business Loan","SBA Loan","12/04/2020"
"21660","3588","Retirement Account","Roth IRA","09/18/2020"
"21661","152","Retirement Account","Simple IRA","02/08/2022"
"21662","955","Checking Account","Senior","07/18/2021"
"21663","4355","Student Loan","Federal","09/12/2020"
"21664","7161","Investment Account","Brokerage","05/31/2022"
"21665","9384","Credit Card","Business","12/24/2020"
"21666","688","Checking Account","Senior","08/03/2023"
"21667","8502","Investment Account","Brokerage","02/06/2020"
"21668","9695","Mortgage","Reverse Mortgage","11/26/2021"
"21669","3128","Savings Account","High Yield","07/11/2024"
"21670","6764","Student Loan","Private","02/09/2024"
"21671","3396","Savings Account","High Yield","11/10/2021"
"21672","9006","Investment Account","Self-Directed","08/02/2024"
"21673","846","Student Loan","Federal","01/30/2022"
"21674","1165","Credit Card","Travel","07/20/2021"
"21675","5905","Auto Loan","New Car","10/26/2024"
"21676","9960","Certificate of Deposit","10-Year","09/16/2024"
"21677","5361","Home Equity Loan","HELOC","01/01/2021"
"21678","355","Retirement Account","IRA","11/15/2021"
"21679","1873","Business Loan","Line of Credit","01/25/2020"
"21680","2025","Investment Account","Managed","11/12/2021"
"21681","2818","Credit Card","Rewards","03/15/2023"
"21682","3833","Mortgage","Adjustable Rate","10/31/2021"
"21683","8258","Mortgage","Fixed Rate","02/24/2022"
"21684","2582","Certificate of Deposit","10-Year","07/28/2024"
"21685","9583","Personal Loan","Unsecured","06/02/2024"
"21686","9323","Mortgage","Fixed Rate","08/02/2023"
"21687","2487","Certificate of Deposit","2-Year","11/13/2023"
"21688","9027","Student Loan","Private","07/15/2020"
"21689","8419","Credit Card","Travel","02/20/2021"
"21690","2444","Certificate of Deposit","2-Year","01/06/2020"
"21691","8920","Credit Card","Cashback","08/20/2023"
"21692","1037","Checking Account","Senior","05/21/2022"
"21693","8685","Investment Account","Robo Advisor","01/22/2021"
"21694","7436","Credit Card","Business","08/03/2024"
"21695","1549","Retirement Account","Simple IRA","10/07/2022"
"21696","9336","Investment Account","Self-Directed","06/29/2024"
"21697","5066","Retirement Account","Roth IRA","03/04/2022"
"21698","6497","Student Loan","Private","04/04/2024"
"21699","6184","Credit Card","Cashback","11/02/2021"
"21700","3958","Checking Account","Premium","06/01/2023"
"21701","3408","Personal Loan","Unsecured","09/17/2021"
"21702","640","Home Equity Loan","HELOC","02/17/2024"
"21703","173","Business Loan","Term Loan","07/01/2024"
"21704","5667","Auto Loan","New Car","09/06/2020"
"21705","4355","Retirement Account","Roth IRA","09/11/2022"
"21706","3960","Investment Account","Brokerage","02/05/2024"
"21707","8709","Home Equity Loan","HELOC","11/23/2021"
"21708","8715","Savings Account","High Yield","03/05/2020"
"21709","2887","Student Loan","Refinance","07/24/2024"
"21710","2165","Personal Loan","Debt Consolidation","03/09/2025"
"21711","3946","Retirement Account","Simple IRA","11/29/2023"
"21712","5236","Savings Account","Regular","10/25/2020"
"21713","7747","Home Equity Loan","HELOC","03/03/2022"
"21714","2591","Business Loan","Line of Credit","03/03/2024"
"21715","7755","Home Equity Loan","HELOC","02/19/2025"
"21716","4935","Mortgage","Interest Only","10/22/2023"
"21717","4077","Certificate of Deposit","10-Year","08/20/2022"
"21718","5186","Mortgage","Interest Only","02/20/2024"
"21719","1094","Credit Card","Business","01/02/2022"
"21720","3881","Personal Loan","Debt Consolidation","08/20/2021"
"21721","6560","Business Loan","Term Loan","05/30/2020"
"21722","2786","Savings Account","High Yield","12/09/2024"
"21723","6066","Auto Loan","Lease","02/14/2024"
"21724","6540","Retirement Account","Roth IRA","01/23/2020"
"21725","1575","Retirement Account","IRA","12/22/2022"
"21726","5677","Personal Loan","Debt Consolidation","09/02/2021"
"21727","8061","Certificate of Deposit","10-Year","06/06/2024"
"21728","3991","Checking Account","Senior","06/10/2021"
"21729","5211","Retirement Account","401K","02/14/2023"
"21730","4846","Home Equity Loan","Variable Rate","01/26/2024"
"21731","9286","Credit Card","Travel","06/21/2023"
"21732","1190","Investment Account","Managed","12/22/2024"
"21733","2690","Investment Account","Brokerage","03/09/2025"
"21734","4096","Credit Card","Business","01/14/2024"
"21735","1876","Auto Loan","New Car","05/19/2021"
"21736","7769","Personal Loan","Debt Consolidation","09/22/2023"
"21737","3407","Checking Account","Premium","08/28/2021"
"21738","9980","Credit Card","Travel","05/15/2024"
"21739","3933","Mortgage","Adjustable Rate","08/18/2024"
"21740","9800","Savings Account","High Yield","10/16/2020"
"21741","8241","Retirement Account","Simple IRA","08/06/2024"
"21742","5409","Investment Account","Managed","12/21/2023"
"21743","3862","Checking Account","Interest Bearing","08/20/2020"
"21744","7407","Checking Account","Basic","10/12/2021"
"21745","2834","Checking Account","Senior","08/14/2024"
"21746","5286","Business Loan","Equipment Financing","02/03/2024"
"21747","9590","Credit Card","Rewards","12/03/2023"
"21748","7646","Business Loan","Line of Credit","08/16/2020"
"21749","9024","Certificate of Deposit","10-Year","08/11/2021"
"21750","4778","Checking Account","Premium","10/01/2022"
"21751","2736","Personal Loan","Unsecured","10/16/2020"
"21752","8274","Mortgage","Fixed Rate","10/29/2023"
"21753","8279","Home Equity Loan","HELOC","01/31/2025"
"21754","6369","Retirement Account","Simple IRA","05/08/2023"
"21755","822","Investment Account","Managed","03/02/2023"
"21756","7526","Personal Loan","Unsecured","05/29/2024"
"21757","163","Business Loan","SBA Loan","11/17/2020"
"21758","7778","Auto Loan","New Car","03/08/2025"
"21759","1933","Credit Card","Business","11/24/2021"
"21760","3536","Business Loan","Line of Credit","11/24/2024"
"21761","5957","Home Equity Loan","Variable Rate","09/18/2022"
"21762","3447","Student Loan","Refinance","12/20/2024"
"21763","2791","Mortgage","Fixed Rate","08/10/2021"
"21764","2708","Credit Card","Travel","01/11/2022"
"21765","7960","Business Loan","Line of Credit","12/01/2020"
"21766","3934","Savings Account","Children's Savings","06/27/2020"
"21767","3386","Credit Card","Cashback","08/14/2024"
"21768","6637","Auto Loan","New Car","03/09/2021"
"21769","923","Retirement Account","401K","05/22/2022"
"21770","8090","Savings Account","Children's Savings","03/13/2021"
"21771","9775","Student Loan","Consolidation","02/23/2022"
"21772","565","Auto Loan","Refinance","04/24/2021"
"21773","3259","Personal Loan","Unsecured","04/12/2021"
"21774","2501","Checking Account","Premium","02/29/2024"
"21775","4567","Retirement Account","Simple IRA","02/22/2021"
"21776","9180","Mortgage","Reverse Mortgage","06/25/2021"
"21777","6882","Home Equity Loan","Fixed Rate","06/23/2020"
"21778","3637","Student Loan","Private","08/14/2023"
"21779","6031","Certificate of Deposit","10-Year","10/04/2020"
"21780","224","Credit Card","Travel","01/31/2020"
"21781","6298","Personal Loan","Home Improvement","02/20/2020"
"21782","351","Mortgage","Fixed Rate","08/27/2024"
"21783","7315","Personal Loan","Unsecured","09/10/2022"
"21784","1929","Certificate of Deposit","10-Year","05/05/2022"
"21785","7744","Business Loan","Equipment Financing","08/23/2021"
"21786","8541","Mortgage","Adjustable Rate","09/27/2021"
"21787","4733","Checking Account","Basic","06/07/2020"
"21788","1018","Investment Account","Robo Advisor","01/28/2023"
"21789","2227","Student Loan","Consolidation","03/11/2023"
"21790","7207","Credit Card","Travel","04/26/2020"
"21791","7171","Checking Account","Senior","01/31/2024"
"21792","6208","Home Equity Loan","Fixed Rate","02/08/2020"
"21793","2420","Savings Account","Children's Savings","12/13/2020"
"21794","6241","Auto Loan","Used Car","09/11/2022"
"21795","1894","Auto Loan","Refinance","04/04/2023"
"21796","5323","Investment Account","Managed","02/04/2023"
"21797","7719","Business Loan","Term Loan","04/22/2022"
"21798","6879","Mortgage","Reverse Mortgage","02/24/2022"
"21799","1126","Certificate of Deposit","1-Year","04/23/2024"
"21800","3118","Business Loan","Term Loan","06/06/2024"
"21801","4162","Home Equity Loan","HELOC","03/07/2024"
"21802","4043","Home Equity Loan","Fixed Rate","09/08/2023"
"21803","4434","Savings Account","Money Market","01/06/2025"
"21804","8639","Auto Loan","Refinance","01/11/2025"
"21805","2659","Checking Account","Senior","03/05/2024"
"21806","3484","Certificate of Deposit","2-Year","03/24/2023"
"21807","2945","Student Loan","Consolidation","02/19/2023"
"21808","7211","Personal Loan","Home Improvement","11/12/2022"
"21809","7654","Savings Account","Money Market","02/04/2020"
"21810","8788","Mortgage","Fixed Rate","06/07/2023"
"21811","1987","Mortgage","Adjustable Rate","05/05/2021"
"21812","1075","Credit Card","Cashback","05/20/2020"
"21813","4306","Auto Loan","Lease","11/06/2023"
"21814","3008","Student Loan","Private","07/29/2023"
"21815","970","Investment Account","Robo Advisor","07/24/2020"
"21816","8773","Home Equity Loan","HELOC","04/01/2023"
"21817","2825","Checking Account","Interest Bearing","12/19/2023"
"21818","1212","Business Loan","Equipment Financing","05/13/2020"
"21819","230","Personal Loan","Unsecured","09/29/2022"
"21820","4285","Checking Account","Premium","08/06/2021"
"21821","3186","Personal Loan","Unsecured","07/17/2021"
"21822","502","Investment Account","Brokerage","02/20/2024"
"21823","49","Checking Account","Senior","05/07/2024"
"21824","3567","Savings Account","Money Market","02/27/2024"
"21825","3056","Student Loan","Federal","01/26/2024"
"21826","8881","Credit Card","Rewards","06/22/2022"
"21827","387","Checking Account","Basic","09/06/2024"
"21828","970","Student Loan","Refinance","03/20/2020"
"21829","9198","Mortgage","Adjustable Rate","01/21/2023"
"21830","5821","Business Loan","Term Loan","03/04/2020"
"21831","3053","Personal Loan","Home Improvement","04/18/2024"
"21832","7398","Certificate of Deposit","2-Year","05/24/2021"
"21833","2303","Personal Loan","Unsecured","08/01/2023"
"21834","2284","Certificate of Deposit","5-Year","12/13/2023"
"21835","9800","Checking Account","Senior","03/26/2022"
"21836","4367","Home Equity Loan","HELOC","12/14/2021"
"21837","123","Savings Account","Regular","07/09/2024"
"21838","6800","Credit Card","Travel","07/11/2020"
"21839","9473","Business Loan","SBA Loan","03/28/2021"
"21840","3728","Personal Loan","Secured","01/14/2024"
"21841","8451","Savings Account","Money Market","10/14/2023"
"21842","9140","Auto Loan","Lease","10/20/2022"
"21843","4959","Investment Account","Managed","10/06/2022"
"21844","525","Mortgage","Adjustable Rate","02/01/2021"
"21845","9080","Business Loan","Line of Credit","06/22/2020"
"21846","8400","Credit Card","Travel","11/16/2022"
"21847","149","Investment Account","Brokerage","02/16/2021"
"21848","8002","Mortgage","Fixed Rate","07/04/2023"
"21849","438","Credit Card","Travel","02/16/2025"
"21850","3750","Checking Account","Premium","10/04/2021"
"21851","8187","Credit Card","Travel","06/21/2021"
"21852","4454","Credit Card","Rewards","02/08/2021"
"21853","5337","Certificate of Deposit","1-Year","07/11/2024"
"21854","4552","Investment Account","Self-Directed","12/20/2024"
"21855","2824","Business Loan","Term Loan","10/27/2020"
"21856","5729","Savings Account","Children's Savings","09/19/2021"
"21857","8678","Personal Loan","Unsecured","01/20/2022"
"21858","8392","Investment Account","Robo Advisor","12/24/2021"
"21859","1983","Mortgage","Interest Only","12/07/2023"
"21860","6997","Investment Account","Managed","11/07/2022"
"21861","9664","Business Loan","Line of Credit","07/24/2024"
"21862","2312","Credit Card","Cashback","08/04/2022"
"21863","7226","Savings Account","Money Market","09/14/2021"
"21864","9714","Checking Account","Interest Bearing","05/07/2020"
"21865","605","Home Equity Loan","Variable Rate","04/23/2020"
"21866","8176","Savings Account","Regular","10/26/2024"
"21867","5786","Auto Loan","Refinance","05/25/2020"
"21868","9610","Checking Account","Basic","07/21/2022"
"21869","4598","Credit Card","Travel","06/06/2022"
"21870","7760","Checking Account","Interest Bearing","04/29/2023"
"21871","7533","Mortgage","Adjustable Rate","09/07/2022"
"21872","8741","Savings Account","Children's Savings","09/11/2021"
"21873","839","Retirement Account","Simple IRA","04/03/2024"
"21874","3816","Checking Account","Premium","03/20/2023"
"21875","848","Credit Card","Travel","02/18/2025"
"21876","4710","Investment Account","Robo Advisor","09/14/2024"
"21877","4508","Business Loan","SBA Loan","03/02/2022"
"21878","6576","Investment Account","Managed","04/11/2021"
"21879","4774","Personal Loan","Debt Consolidation","06/02/2020"
"21880","4469","Business Loan","Term Loan","08/12/2020"
"21881","5193","Auto Loan","Used Car","05/18/2021"
"21882","3321","Home Equity Loan","Fixed Rate","07/19/2021"
"21883","4699","Student Loan","Consolidation","06/22/2024"
"21884","4312","Mortgage","Interest Only","06/12/2024"
"21885","3674","Retirement Account","IRA","11/03/2021"
"21886","1565","Retirement Account","IRA","12/16/2022"
"21887","1841","Savings Account","High Yield","07/15/2024"
"21888","6059","Business Loan","Term Loan","03/19/2025"
"21889","7132","Business Loan","Line of Credit","01/27/2021"
"21890","727","Investment Account","Self-Directed","04/10/2020"
"21891","9437","Certificate of Deposit","2-Year","01/29/2025"
"21892","6698","Home Equity Loan","HELOC","10/30/2024"
"21893","9258","Savings Account","High Yield","07/21/2020"
"21894","283","Investment Account","Self-Directed","06/08/2024"
"21895","1082","Home Equity Loan","HELOC","02/28/2020"
"21896","3886","Mortgage","Reverse Mortgage","05/17/2023"
"21897","2882","Certificate of Deposit","10-Year","01/16/2020"
"21898","2971","Home Equity Loan","HELOC","06/19/2022"
"21899","9345","Auto Loan","New Car","04/28/2024"
"21900","6986","Auto Loan","New Car","04/30/2024"
"21901","948","Business Loan","Equipment Financing","02/04/2022"
"21902","4761","Savings Account","High Yield","06/24/2022"
"21903","9910","Auto Loan","New Car","09/18/2023"
"21904","67","Mortgage","Fixed Rate","02/27/2024"
