CensusDateKey,CensusDateDate,CensusDateDayInQuarter,CensusDateDayName,CensusDateDayNameAbbrevation,CensusDateDayOfMonth,CensusDateDayOfWeek,CensusDateDayOfWeekInMonth,CensusDateDayOfYear,CensusDateFirstDayOfMonth,CensusDateFirstDayOfQuarter,CensusDateFirstDayofYear,CensusDateHoliday,CensusDateIsHoliday,CensusDateIsWeekday,CensusDateIsWeekend,CensusDateLastDayOfQuarter,CensusDateLastDayofMonth,CensusDateLastDayofYear,CensusDateMonth,CensusDateMonthAbbrevation,CensusDateMonthName,CensusDateMonthOfQuarter,CensusDateQuarter,CensusDateQuarterName,CensusDateQuarterShortName,CensusDateWeekOfMonth,CensusDateWeekOfQuarter,CensusDateWeekOfYear,CensusDateYYYYMM,CensusDateYear,CensusDateYearAndQuarter,CensusDateYearMonth,CensusDateYearName,CensusDateFirstDayOfFiscalYear,CensusDateFiscalDateKey,CensusDateFiscalDayOfYear,CensusDateFiscalMonth,CensusDateFiscalQuarter,CensusDateFiscalQuarterName,CensusDateFiscalWeekOfYear,CensusDateFiscalYear,CensusDateIsFirstDayOfFiscalYear,CensusDateIsLastOfFiscalYear,CensusDateLastDayOfFiscalYear
20230531,2023-05-31 00:00:00,61,Wednesday,Wed,31,4,5,151,2023-05-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-05-31 00:00:00,2023-12-31 00:00:00,5,May,May,2,2,Second,Q2,5,9,22,2023/05,2023,2023/Q2,2023/May,CY 2023,2022-10-01 00:00:00,20230531,243,8,3,Q3,35,FY2023,0,0,2023-09-30 00:00:00
20230601,2023-06-01 00:00:00,62,Thursday,Thu,1,5,1,152,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,1,9,22,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230601,244,9,3,Q3,35,FY2023,0,0,2023-09-30 00:00:00
20230602,2023-06-02 00:00:00,63,Friday,Fri,2,6,1,153,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,1,9,22,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230602,245,9,3,Q3,35,FY2023,0,0,2023-09-30 00:00:00
20230603,2023-06-03 00:00:00,64,Saturday,Sat,3,7,1,154,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,1,10,22,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230603,246,9,3,Q3,36,FY2023,0,0,2023-09-30 00:00:00
20230604,2023-06-04 00:00:00,65,Sunday,Sun,4,1,1,155,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,1,10,22,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230604,247,9,3,Q3,36,FY2023,0,0,2023-09-30 00:00:00
20230605,2023-06-05 00:00:00,66,Monday,Mon,5,2,1,156,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,1,10,23,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230605,248,9,3,Q3,36,FY2023,0,0,2023-09-30 00:00:00
20230606,2023-06-06 00:00:00,67,Tuesday,Tue,6,3,1,157,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,1,10,23,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230606,249,9,3,Q3,36,FY2023,0,0,2023-09-30 00:00:00
20230607,2023-06-07 00:00:00,68,Wednesday,Wed,7,4,1,158,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,1,10,23,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230607,250,9,3,Q3,36,FY2023,0,0,2023-09-30 00:00:00
20230608,2023-06-08 00:00:00,69,Thursday,Thu,8,5,2,159,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,2,10,23,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230608,251,9,3,Q3,36,FY2023,0,0,2023-09-30 00:00:00
20230609,2023-06-09 00:00:00,70,Friday,Fri,9,6,2,160,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,2,10,23,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230609,252,9,3,Q3,36,FY2023,0,0,2023-09-30 00:00:00
20230610,2023-06-10 00:00:00,71,Saturday,Sat,10,7,2,161,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,2,11,23,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230610,253,9,3,Q3,37,FY2023,0,0,2023-09-30 00:00:00
20230611,2023-06-11 00:00:00,72,Sunday,Sun,11,1,2,162,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,2,11,23,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230611,254,9,3,Q3,37,FY2023,0,0,2023-09-30 00:00:00
20230612,2023-06-12 00:00:00,73,Monday,Mon,12,2,2,163,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,2,11,24,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230612,255,9,3,Q3,37,FY2023,0,0,2023-09-30 00:00:00
20230613,2023-06-13 00:00:00,74,Tuesday,Tue,13,3,2,164,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,2,11,24,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230613,256,9,3,Q3,37,FY2023,0,0,2023-09-30 00:00:00
20230614,2023-06-14 00:00:00,75,Wednesday,Wed,14,4,2,165,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,2,11,24,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230614,257,9,3,Q3,37,FY2023,0,0,2023-09-30 00:00:00
20230615,2023-06-15 00:00:00,76,Thursday,Thu,15,5,3,166,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,3,11,24,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230615,258,9,3,Q3,37,FY2023,0,0,2023-09-30 00:00:00
20230616,2023-06-16 00:00:00,77,Friday,Fri,16,6,3,167,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,3,11,24,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230616,259,9,3,Q3,37,FY2023,0,0,2023-09-30 00:00:00
20230617,2023-06-17 00:00:00,78,Saturday,Sat,17,7,3,168,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,3,12,24,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230617,260,9,3,Q3,38,FY2023,0,0,2023-09-30 00:00:00
20230618,2023-06-18 00:00:00,79,Sunday,Sun,18,1,3,169,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,3,12,24,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230618,261,9,3,Q3,38,FY2023,0,0,2023-09-30 00:00:00
20230619,2023-06-19 00:00:00,80,Monday,Mon,19,2,3,170,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,3,12,25,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230619,262,9,3,Q3,38,FY2023,0,0,2023-09-30 00:00:00
20230620,2023-06-20 00:00:00,81,Tuesday,Tue,20,3,3,171,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,3,12,25,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230620,263,9,3,Q3,38,FY2023,0,0,2023-09-30 00:00:00
20230621,2023-06-21 00:00:00,82,Wednesday,Wed,21,4,3,172,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,3,12,25,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230621,264,9,3,Q3,38,FY2023,0,0,2023-09-30 00:00:00
20230622,2023-06-22 00:00:00,83,Thursday,Thu,22,5,4,173,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,4,12,25,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230622,265,9,3,Q3,38,FY2023,0,0,2023-09-30 00:00:00
20230623,2023-06-23 00:00:00,84,Friday,Fri,23,6,4,174,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,4,12,25,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230623,266,9,3,Q3,38,FY2023,0,0,2023-09-30 00:00:00
20230624,2023-06-24 00:00:00,85,Saturday,Sat,24,7,4,175,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,4,13,25,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230624,267,9,3,Q3,39,FY2023,0,0,2023-09-30 00:00:00
20230625,2023-06-25 00:00:00,86,Sunday,Sun,25,1,4,176,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,4,13,25,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230625,268,9,3,Q3,39,FY2023,0,0,2023-09-30 00:00:00
20230626,2023-06-26 00:00:00,87,Monday,Mon,26,2,4,177,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,4,13,26,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230626,269,9,3,Q3,39,FY2023,0,0,2023-09-30 00:00:00
20230627,2023-06-27 00:00:00,88,Tuesday,Tue,27,3,4,178,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,4,13,26,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230627,270,9,3,Q3,39,FY2023,0,0,2023-09-30 00:00:00
20230628,2023-06-28 00:00:00,89,Wednesday,Wed,28,4,4,179,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,4,13,26,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230628,271,9,3,Q3,39,FY2023,0,0,2023-09-30 00:00:00
20230629,2023-06-29 00:00:00,90,Thursday,Thu,29,5,5,180,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,5,13,26,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230629,272,9,3,Q3,39,FY2023,0,0,2023-09-30 00:00:00
20230630,2023-06-30 00:00:00,91,Friday,Fri,30,6,5,181,2023-06-01 00:00:00,2023-04-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,6,Jun,June,3,2,Second,Q2,5,13,26,2023/06,2023,2023/Q2,2023/Jun,CY 2023,2022-10-01 00:00:00,20230630,273,9,3,Q3,39,FY2023,0,0,2023-09-30 00:00:00
20230701,2023-07-01 00:00:00,1,Saturday,Sat,1,7,1,182,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,1,1,26,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230701,274,10,4,Q4,40,FY2023,0,0,2023-09-30 00:00:00
20230702,2023-07-02 00:00:00,2,Sunday,Sun,2,1,1,183,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,1,1,26,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230702,275,10,4,Q4,40,FY2023,0,0,2023-09-30 00:00:00
20230703,2023-07-03 00:00:00,3,Monday,Mon,3,2,1,184,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,1,1,27,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230703,276,10,4,Q4,40,FY2023,0,0,2023-09-30 00:00:00
20230704,2023-07-04 00:00:00,4,Tuesday,Tue,4,3,1,185,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,Independence Day,True,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,1,1,27,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230704,277,10,4,Q4,40,FY2023,0,0,2023-09-30 00:00:00
20230705,2023-07-05 00:00:00,5,Wednesday,Wed,5,4,1,186,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,1,1,27,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230705,278,10,4,Q4,40,FY2023,0,0,2023-09-30 00:00:00
20230706,2023-07-06 00:00:00,6,Thursday,Thu,6,5,1,187,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,1,1,27,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230706,279,10,4,Q4,40,FY2023,0,0,2023-09-30 00:00:00
20230707,2023-07-07 00:00:00,7,Friday,Fri,7,6,1,188,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,1,1,27,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230707,280,10,4,Q4,40,FY2023,0,0,2023-09-30 00:00:00
20230708,2023-07-08 00:00:00,8,Saturday,Sat,8,7,2,189,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,2,2,27,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230708,281,10,4,Q4,41,FY2023,0,0,2023-09-30 00:00:00
20230709,2023-07-09 00:00:00,9,Sunday,Sun,9,1,2,190,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,2,2,27,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230709,282,10,4,Q4,41,FY2023,0,0,2023-09-30 00:00:00
20230710,2023-07-10 00:00:00,10,Monday,Mon,10,2,2,191,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,2,2,28,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230710,283,10,4,Q4,41,FY2023,0,0,2023-09-30 00:00:00
20230711,2023-07-11 00:00:00,11,Tuesday,Tue,11,3,2,192,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,2,2,28,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230711,284,10,4,Q4,41,FY2023,0,0,2023-09-30 00:00:00
20230712,2023-07-12 00:00:00,12,Wednesday,Wed,12,4,2,193,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,2,2,28,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230712,285,10,4,Q4,41,FY2023,0,0,2023-09-30 00:00:00
20230713,2023-07-13 00:00:00,13,Thursday,Thu,13,5,2,194,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,2,2,28,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230713,286,10,4,Q4,41,FY2023,0,0,2023-09-30 00:00:00
20230714,2023-07-14 00:00:00,14,Friday,Fri,14,6,2,195,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,2,2,28,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230714,287,10,4,Q4,41,FY2023,0,0,2023-09-30 00:00:00
20230715,2023-07-15 00:00:00,15,Saturday,Sat,15,7,3,196,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,3,3,28,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230715,288,10,4,Q4,42,FY2023,0,0,2023-09-30 00:00:00
20230716,2023-07-16 00:00:00,16,Sunday,Sun,16,1,3,197,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,3,3,28,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230716,289,10,4,Q4,42,FY2023,0,0,2023-09-30 00:00:00
20230717,2023-07-17 00:00:00,17,Monday,Mon,17,2,3,198,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,3,3,29,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230717,290,10,4,Q4,42,FY2023,0,0,2023-09-30 00:00:00
20230718,2023-07-18 00:00:00,18,Tuesday,Tue,18,3,3,199,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,3,3,29,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230718,291,10,4,Q4,42,FY2023,0,0,2023-09-30 00:00:00
20230719,2023-07-19 00:00:00,19,Wednesday,Wed,19,4,3,200,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,3,3,29,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230719,292,10,4,Q4,42,FY2023,0,0,2023-09-30 00:00:00
20230720,2023-07-20 00:00:00,20,Thursday,Thu,20,5,3,201,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,3,3,29,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230720,293,10,4,Q4,42,FY2023,0,0,2023-09-30 00:00:00
20230721,2023-07-21 00:00:00,21,Friday,Fri,21,6,3,202,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,3,3,29,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230721,294,10,4,Q4,42,FY2023,0,0,2023-09-30 00:00:00
20230722,2023-07-22 00:00:00,22,Saturday,Sat,22,7,4,203,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,4,4,29,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230722,295,10,4,Q4,43,FY2023,0,0,2023-09-30 00:00:00
20230723,2023-07-23 00:00:00,23,Sunday,Sun,23,1,4,204,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,False,True,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,4,4,29,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230723,296,10,4,Q4,43,FY2023,0,0,2023-09-30 00:00:00
20230724,2023-07-24 00:00:00,24,Monday,Mon,24,2,4,205,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,4,4,30,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230724,297,10,4,Q4,43,FY2023,0,0,2023-09-30 00:00:00
20230725,2023-07-25 00:00:00,25,Tuesday,Tue,25,3,4,206,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,4,4,30,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230725,298,10,4,Q4,43,FY2023,0,0,2023-09-30 00:00:00
20230726,2023-07-26 00:00:00,26,Wednesday,Wed,26,4,4,207,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,4,4,30,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230726,299,10,4,Q4,43,FY2023,0,0,2023-09-30 00:00:00
20230727,2023-07-27 00:00:00,27,Thursday,Thu,27,5,4,208,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,4,4,30,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230727,300,10,4,Q4,43,FY2023,0,0,2023-09-30 00:00:00
20230728,2023-07-28 00:00:00,28,Friday,Fri,28,6,4,209,2023-07-01 00:00:00,2023-07-01 00:00:00,2023-01-01 00:00:00,,False,True,False,2023-09-30 00:00:00,2023-07-31 00:00:00,2023-12-31 00:00:00,7,Jul,July,1,3,Third,Q3,4,4,30,2023/07,2023,2023/Q3,2023/Jul,CY 2023,2022-10-01 00:00:00,20230728,301,10,4,Q4,43,FY2023,0,0,2023-09-30 00:00:00
