"TransactionID","CustomerID","Product","Variation","Rating"
"43007","295","Credit Card","Balance Transfer","3.2"
"43008","295","Mortgage","Interest Only","3.6"
"43009","8213","Auto Loan","New Car","3.2"
"43010","8213","Student Loan","Refinance","3.6"
"43011","9231","Student Loan","Refinance","4.8"
"43012","9231","Home Equity Loan","Variable Rate","4.6"
"43013","5331","Business Loan","SBA Loan","3.2"
"43014","5331","Mortgage","Hybrid Rate","4.6"
"43015","4656","Home Equity Loan","HELOC","4.3"
"43016","4656","Retirement Account","SEP IRA","4.1"
"43017","1110","Auto Loan","Lease","4.2"
"43018","1110","Home Equity Loan","Variable Rate","4.4"
"43019","1110","Investment Account","Robo Advisor","4.4"
"43020","3772","Savings Account","Regular","2.9"
"43021","3772","Checking Account","Senior","2.8"
"43022","3772","Personal Loan","Debt Consolidation","5.0"
"43023","8564","Savings Account","Children's Savings","4.8"
"43024","6124","Retirement Account","IRA","4.5"
"43025","6124","Auto Loan","Refinance","4.4"
"43026","7648","Mortgage","Fixed Rate","4.7"
"43027","1175","Checking Account","Senior","4.3"
"43028","1175","Savings Account","Children's Savings","3.1"
"43029","1165","Business Loan","Line of Credit","4.0"
"43030","1165","Mortgage","Balloon Payment","3.0"
"43031","9285","Investment Account","Brokerage","2.6"
"43032","9285","Student Loan","Federal","3.0"
"43033","9476","Checking Account","Student","2.7"
"43034","9476","Certificate of Deposit","10-Year","4.4"
"43035","9038","Home Equity Loan","HELOC","3.4"
"43036","8713","Credit Card","Rewards","3.8"
"43037","8713","Mortgage","Fixed Rate","3.4"
"43038","8713","Business Loan","Equipment Financing","5.0"
"43039","4467","Personal Loan","Secured","3.9"
"43040","4467","Savings Account","Regular","3.2"
"43041","5539","Mortgage","Fixed Rate","3.9"
"43042","5539","Business Loan","Line of Credit","4.1"
"43043","7112","Personal Loan","Debt Consolidation","3.2"
"43044","7112","Savings Account","Regular","2.6"
"43045","8435","Student Loan","Private","3.0"
"43046","8435","Retirement Account","401K","4.1"
"43047","8435","Auto Loan","Used Car","4.2"
"43048","2801","Mortgage","Fixed Rate","4.3"
"43049","2801","Credit Card","Business","4.4"
"43050","2801","Business Loan","Term Loan","3.8"
"43051","4608","Student Loan","Private","2.3"
"43052","4608","Retirement Account","401K","3.1"
"43053","4608","Auto Loan","Lease","3.3"
"43054","7263","Credit Card","Rewards","4.8"
"43055","7263","Business Loan","Term Loan","4.6"
"43056","7263","Mortgage","Fixed Rate","4.1"
"43057","1542","Investment Account","Robo Advisor","2.7"
"43058","2766","Mortgage","Balloon Payment","4.1"
"43059","2766","Credit Card","Travel","2.6"
"43060","2766","Business Loan","Equipment Financing","3.5"
"43061","4492","Student Loan","Refinance","4.0"
"43062","4492","Investment Account","Brokerage","4.3"
"43063","3084","Credit Card","Travel","4.1"
"43064","3084","Mortgage","Fixed Rate","5.0"
"43065","5357","Home Equity Loan","Fixed Rate","3.9"
"43066","1858","Certificate of Deposit","3-Month","4.7"
"43067","1858","Checking Account","Basic","4.4"
"43068","770","Mortgage","Interest Only","3.7"
"43069","770","Business Loan","Equipment Financing","4.2"
"43070","1423","Credit Card","Balance Transfer","4.0"
"43071","1423","Mortgage","Balloon Payment","4.9"
"43072","1423","Business Loan","Term Loan","3.0"
"43073","8599","Checking Account","Interest Bearing","4.9"
"43074","8599","Savings Account","Regular","3.8"
"43075","8599","Certificate of Deposit","10-Year","4.5"
"43076","2973","Retirement Account","Roth IRA","4.6"
"43077","2973","Investment Account","Self-Directed","4.1"
"43078","1873","Personal Loan","Secured","4.9"
"43079","1873","Certificate of Deposit","3-Month","3.9"
"43080","5600","Business Loan","Term Loan","4.0"
"43081","5600","Mortgage","Adjustable Rate","3.7"
"43082","2270","Retirement Account","401K","4.6"
"43083","5276","Credit Card","Cashback","3.3"
"43084","5276","Mortgage","Adjustable Rate","3.6"
"43085","5276","Business Loan","Term Loan","4.6"
"43086","4750","Auto Loan","Used Car","4.7"
"43087","6572","Certificate of Deposit","6-Month","3.4"
"43088","9374","Checking Account","Interest Bearing","4.6"
"43089","9374","Certificate of Deposit","2-Year","4.8"
"43090","9374","Personal Loan","Unsecured","4.6"
"43091","5073","Auto Loan","New Car","4.9"
"43092","5073","Student Loan","Private","4.0"
"43093","9632","Retirement Account","IRA","3.2"
"43094","9632","Investment Account","Robo Advisor","4.2"
"43095","5464","Certificate of Deposit","10-Year","4.2"
"43096","5464","Personal Loan","Debt Consolidation","4.2"
"43097","7451","Certificate of Deposit","2-Year","3.7"
"43098","7451","Checking Account","Premium","4.0"
"43099","8421","Retirement Account","Simple IRA","3.9"
"43100","8421","Investment Account","Robo Advisor","4.1"
"43101","3960","Home Equity Loan","Fixed Rate","4.2"
"43102","3960","Investment Account","Robo Advisor","1.9"
"43103","3960","Retirement Account","Simple IRA","4.4"
"43104","1314","Business Loan","Term Loan","4.0"
"43105","1314","Credit Card","Cashback","4.9"
"43106","7848","Mortgage","Adjustable Rate","4.9"
"43107","7848","Credit Card","Travel","4.2"
"43108","7848","Business Loan","Line of Credit","2.9"
"43109","1071","Certificate of Deposit","3-Month","3.7"
"43110","1071","Checking Account","Interest Bearing","3.8"
"43111","9167","Student Loan","Federal","4.5"
"43112","9167","Auto Loan","New Car","4.0"
"43113","9931","Credit Card","Cashback","3.7"
"43114","9931","Mortgage","Balloon Payment","5.0"
"43115","3286","Checking Account","Interest Bearing","3.1"
"43116","3286","Savings Account","High Yield","3.7"
"43117","3286","Certificate of Deposit","3-Month","4.2"
"43118","8950","Mortgage","Hybrid Rate","4.5"
"43119","8950","Business Loan","Equipment Financing","4.6"
"43120","3096","Certificate of Deposit","2-Year","3.1"
"43121","3096","Personal Loan","Home Improvement","3.7"
"43122","321","Investment Account","Self-Directed","4.8"
"43123","321","Retirement Account","SEP IRA","3.6"
"43124","321","Auto Loan","Lease","4.3"
"43125","2322","Savings Account","Money Market","5.0"
"43126","2322","Certificate of Deposit","3-Month","3.1"
"43127","556","Mortgage","Balloon Payment","4.3"
"43128","556","Credit Card","Student","3.9"
"43129","4940","Certificate of Deposit","3-Month","4.6"
"43130","4940","Savings Account","Money Market","5.0"
"43131","5433","Retirement Account","IRA","4.2"
"43132","5433","Student Loan","Refinance","3.5"
"43133","5433","Home Equity Loan","Variable Rate","3.2"
"43134","1387","Auto Loan","New Car","3.1"
"43135","4764","Credit Card","Cashback","3.7"
"43136","4764","Business Loan","Line of Credit","4.5"
"43137","6855","Home Equity Loan","Fixed Rate","3.8"
"43138","6855","Auto Loan","Used Car","3.8"
"43139","7638","Personal Loan","Debt Consolidation","3.2"
"43140","7638","Checking Account","Premium","5.0"
"43141","4842","Personal Loan","Home Improvement","5.0"
"43142","4842","Certificate of Deposit","2-Year","2.7"
"43143","3868","Credit Card","Student","3.7"
"43144","3868","Mortgage","Hybrid Rate","2.9"
"43145","3794","Credit Card","Student","3.8"
"43146","3794","Business Loan","Term Loan","3.7"
"43147","7374","Mortgage","Interest Only","3.8"
"43148","7374","Credit Card","Rewards","4.4"
"43149","2514","Business Loan","Line of Credit","5.0"
"43150","2514","Credit Card","Secured","4.6"
"43151","3804","Auto Loan","New Car","3.8"
"43152","3804","Home Equity Loan","HELOC","4.0"
"43153","2328","Auto Loan","Lease","4.1"
"43154","2328","Retirement Account","401K","5.0"
"43155","2328","Home Equity Loan","Variable Rate","3.3"
"43156","8810","Mortgage","Hybrid Rate","4.0"
"43157","8810","Business Loan","Equipment Financing","4.0"
"43158","2166","Home Equity Loan","Variable Rate","4.4"
"43159","2166","Auto Loan","Used Car","2.8"
"43160","2166","Retirement Account","SEP IRA","5.0"
"43161","3309","Credit Card","Rewards","3.4"
"43162","3309","Business Loan","Term Loan","5.0"
"43163","6453","Retirement Account","401K","4.9"
"43164","6453","Investment Account","Managed","5.0"
"43165","8068","Investment Account","Managed","4.4"
"43166","7643","Credit Card","Student","3.9"
"43167","7643","Business Loan","Line of Credit","3.3"
"43168","6405","Student Loan","Consolidation","4.5"
"43169","993","Personal Loan","Unsecured","5.0"
"43170","993","Checking Account","Senior","3.9"
"43171","5425","Retirement Account","Roth IRA","4.4"
"43172","9570","Home Equity Loan","Variable Rate","4.0"
"43173","9570","Retirement Account","401K","3.8"
"43174","9570","Student Loan","Refinance","5.0"
"43175","4382","Certificate of Deposit","5-Year","4.5"
"43176","4382","Savings Account","Money Market","4.3"
"43177","4382","Checking Account","Student","3.8"
"43178","3175","Business Loan","Term Loan","3.7"
"43179","3175","Credit Card","Rewards","4.5"
"43180","4783","Mortgage","Interest Only","3.0"
"43181","4783","Credit Card","Balance Transfer","4.2"
"43182","4783","Business Loan","SBA Loan","3.7"
"43183","9498","Business Loan","Line of Credit","5.0"
"43184","9498","Mortgage","Interest Only","3.3"
"43185","5561","Investment Account","Managed","4.4"
"43186","5561","Auto Loan","Used Car","4.7"
"43187","7461","Credit Card","Student","3.6"
"43188","7461","Business Loan","SBA Loan","4.1"
"43189","7461","Mortgage","Interest Only","4.0"
"43190","3079","Certificate of Deposit","3-Month","5.0"
"43191","3079","Savings Account","Money Market","3.1"
"43192","2984","Credit Card","Rewards","4.6"
"43193","2984","Mortgage","Balloon Payment","4.9"
"43194","7260","Business Loan","Term Loan","3.9"
"43195","7260","Credit Card","Balance Transfer","4.2"
"43196","6055","Checking Account","Interest Bearing","4.4"
"43197","6055","Personal Loan","Unsecured","3.5"
"43198","2524","Certificate of Deposit","3-Month","3.8"
"43199","2524","Savings Account","Children's Savings","4.2"
"43200","9678","Personal Loan","Home Improvement","4.0"
"43201","9678","Savings Account","Regular","4.3"
"43202","9678","Certificate of Deposit","5-Year","4.0"
"43203","4582","Retirement Account","Simple IRA","5.0"
"43204","4582","Home Equity Loan","Variable Rate","4.6"
"43205","5610","Credit Card","Student","4.8"
"43206","5610","Mortgage","Fixed Rate","3.5"
"43207","5610","Business Loan","Line of Credit","4.5"
"43208","2002","Credit Card","Student","3.4"
"43209","2002","Mortgage","Reverse Mortgage","3.4"
"43210","2002","Business Loan","SBA Loan","4.6"
"43211","1388","Credit Card","Rewards","3.8"
"43212","1388","Business Loan","Line of Credit","4.0"
"43213","6553","Mortgage","Reverse Mortgage","4.4"
"43214","6553","Business Loan","Equipment Financing","5.0"
"43215","1031","Business Loan","Term Loan","4.7"
"43216","1031","Mortgage","Adjustable Rate","3.7"
"43217","1031","Credit Card","Travel","4.9"
"43218","9958","Business Loan","Term Loan","4.3"
"43219","9958","Mortgage","Balloon Payment","3.2"
"43220","9958","Credit Card","Rewards","4.5"
"43221","1221","Mortgage","Hybrid Rate","4.3"
"43222","1221","Credit Card","Rewards","3.8"
"43223","6036","Savings Account","Children's Savings","3.2"
"43224","6036","Personal Loan","Home Improvement","4.4"
"43225","6036","Checking Account","Student","2.6"
"43226","9811","Savings Account","Regular","3.6"
"43227","9811","Checking Account","Interest Bearing","3.4"
"43228","9811","Certificate of Deposit","10-Year","3.7"
"43229","9456","Retirement Account","Simple IRA","4.3"
"43230","9456","Investment Account","Self-Directed","4.2"
"43231","6524","Mortgage","Balloon Payment","3.5"
"43232","6524","Credit Card","Travel","5.0"
"43233","6524","Business Loan","Equipment Financing","4.1"
"43234","8075","Home Equity Loan","Fixed Rate","4.2"
"43235","8075","Retirement Account","SEP IRA","4.3"
"43236","9064","Investment Account","Self-Directed","4.1"
"43237","9064","Student Loan","Refinance","3.5"
"43238","9064","Home Equity Loan","Variable Rate","4.8"
"43239","835","Mortgage","Hybrid Rate","5.0"
"43240","835","Business Loan","SBA Loan","4.3"
"43241","835","Credit Card","Cashback","4.7"
"43242","9111","Certificate of Deposit","3-Month","3.4"
"43243","9111","Checking Account","Premium","3.4"
"43244","1725","Personal Loan","Debt Consolidation","3.9"
"43245","6599","Personal Loan","Secured","4.1"
"43246","6599","Savings Account","High Yield","3.7"
"43247","6599","Certificate of Deposit","3-Month","4.2"
"43248","2414","Certificate of Deposit","10-Year","4.9"
"43249","9506","Mortgage","Interest Only","4.8"
"43250","9506","Credit Card","Rewards","3.7"
"43251","5994","Credit Card","Rewards","4.9"
"43252","5994","Business Loan","Term Loan","4.1"
"43253","5994","Mortgage","Balloon Payment","3.8"
"43254","4499","Mortgage","Fixed Rate","3.3"
"43255","4499","Business Loan","SBA Loan","3.4"
"43256","4499","Credit Card","Balance Transfer","2.9"
"43257","2106","Checking Account","Interest Bearing","3.8"
"43258","2106","Certificate of Deposit","2-Year","2.8"
"43259","2569","Certificate of Deposit","10-Year","3.6"
"43260","2569","Savings Account","Children's Savings","5.0"
"43261","9331","Certificate of Deposit","3-Month","3.0"
"43262","210","Personal Loan","Secured","2.7"
"43263","210","Certificate of Deposit","10-Year","4.0"
"43264","9257","Auto Loan","Lease","3.7"
"43265","9257","Home Equity Loan","Fixed Rate","3.4"
"43266","4912","Home Equity Loan","Variable Rate","3.2"
"43267","4912","Retirement Account","IRA","4.3"
"43268","2221","Credit Card","Business","4.1"
"43269","2221","Mortgage","Fixed Rate","2.4"
"43270","234","Credit Card","Rewards","3.7"
"43271","234","Mortgage","Hybrid Rate","4.9"
"43272","234","Business Loan","Term Loan","3.8"
"43273","793","Auto Loan","Used Car","5.0"
"43274","3111","Mortgage","Interest Only","3.3"
"43275","3111","Business Loan","Equipment Financing","4.3"
"43276","3111","Credit Card","Student","3.4"
"43277","2167","Savings Account","Regular","4.2"
"43278","2167","Personal Loan","Unsecured","4.2"
"43279","8527","Credit Card","Cashback","3.1"
"43280","8527","Mortgage","Balloon Payment","5.0"
"43281","9552","Investment Account","Self-Directed","4.3"
"43282","9552","Home Equity Loan","Fixed Rate","3.7"
"43283","5194","Home Equity Loan","Variable Rate","4.8"
"43284","5194","Student Loan","Consolidation","5.0"
"43285","1215","Business Loan","Line of Credit","4.8"
"43286","1215","Credit Card","Secured","4.4"
"43287","4420","Auto Loan","New Car","4.3"
"43288","4420","Student Loan","Consolidation","4.4"
"43289","4420","Home Equity Loan","HELOC","4.6"
"43290","7315","Checking Account","Student","5.0"
"43291","8476","Personal Loan","Unsecured","4.2"
"43292","8476","Certificate of Deposit","5-Year","3.8"
"43293","213","Mortgage","Fixed Rate","4.6"
"43294","213","Business Loan","Line of Credit","3.8"
"43295","1659","Checking Account","Interest Bearing","2.9"
"43296","1659","Personal Loan","Secured","3.8"
"43297","5025","Credit Card","Rewards","3.8"
"43298","5025","Mortgage","Balloon Payment","4.2"
"43299","9610","Savings Account","High Yield","3.6"
"43300","9610","Certificate of Deposit","6-Month","2.7"
"43301","5918","Checking Account","Senior","4.2"
"43302","5918","Savings Account","High Yield","4.5"
"43303","5142","Business Loan","Equipment Financing","2.7"
"43304","5142","Mortgage","Adjustable Rate","2.9"
"43305","1795","Business Loan","Equipment Financing","3.6"
"43306","1795","Credit Card","Secured","4.6"
"43307","1795","Mortgage","Adjustable Rate","2.8"
"43308","5989","Credit Card","Secured","4.4"
"43309","5989","Business Loan","Line of Credit","2.8"
"43310","8297","Personal Loan","Unsecured","4.3"
"43311","8297","Certificate of Deposit","5-Year","4.0"
"43312","5579","Investment Account","Robo Advisor","4.1"
"43313","5579","Student Loan","Refinance","3.4"
"43314","5552","Credit Card","Balance Transfer","4.6"
"43315","5552","Business Loan","Term Loan","4.2"
"43316","5552","Mortgage","Adjustable Rate","4.3"
"43317","3846","Savings Account","Money Market","3.6"
"43318","3846","Personal Loan","Debt Consolidation","4.0"
"43319","6907","Student Loan","Federal","3.3"
"43320","6907","Home Equity Loan","HELOC","4.4"
"43321","379","Credit Card","Cashback","3.2"
"43322","379","Mortgage","Hybrid Rate","4.1"
"43323","3294","Retirement Account","SEP IRA","3.9"
"43324","3294","Investment Account","Brokerage","3.6"
"43325","3330","Auto Loan","Refinance","3.3"
